city_name,name,link,address,latitude,longitude,premium,awards_winner,featured_photo,website,instagram,facebook,date_published,date_modified
barcelona,Coffee Casa,https://europeancoffeetrip.com/cafe/coffeecasa-barcelona/,C/Carders 25,41.386809600,2.180176700,True,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/27398/img_8432.jpeg,https://coffeecasa.es/,https://www.instagram.com/coffeecasa.es/,https://www.facebook.com/coffeecasabcn/,2025-11-17T08:36:19+00:00,2026-01-12T03:18:19+00:00
barcelona,ānāpāna coffee,https://europeancoffeetrip.com/cafe/anapana-barcelona/,"Gran Vía de Carles III 21, Local 3",41.380759900,2.128388300,True,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/16788/img_8171.jpeg,,https://www.instagram.com/anapana_coffee/,,2024-11-18T10:34:18+00:00,2026-01-13T08:01:19+00:00
barcelona,Nomad Coffee Lab,https://europeancoffeetrip.com/cafe/nomadcoffeelabandshop-barcelona/,"Passatge Sert, 12",41.388921800,2.177039100,False,2024,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/1384/nomad-coffee-lab-barcelona-ig-title.jpg,https://nomadcoffee.es/,https://www.instagram.com/nomadcoffee/,https://www.facebook.com/nomadcoffeeproductions,2018-07-17T21:22:14+00:00,2026-01-05T03:35:27+00:00
barcelona,Hidden Coffee Roasters - Les Corts,https://europeancoffeetrip.com/cafe/hiddencafe-barcelona/,"Carrer de Déu i Mata, esquina",41.388343100,2.135858100,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/532/hiddencafe-barcelona.jpg,https://hiddencoffeeroasters.com/,https://www.instagram.com/hiddencoffeeroasters,https://www.facebook.com/hiddencoffeebcn,2017-03-08T14:54:21+00:00,2026-01-05T03:32:25+00:00
barcelona,Sagra Specialty Coffee,https://europeancoffeetrip.com/cafe/sagracoffee-barcelona/,"Carrer del Rosselló, 419, L'Eixample",41.404678900,2.172266100,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/15730/sagra-img_3180.jpg,,https://www.instagram.com/sagracoffee/,,2024-07-23T14:34:11+00:00,2026-01-05T08:24:27+00:00
barcelona,Nora Coffee,https://europeancoffeetrip.com/cafe/noracoffee-barcelona/,Calle Lepant 257,41.403869800,2.177021900,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/27802/dsc06132.jpeg,,https://www.instagram.com/nora.coffee,,2025-12-05T08:35:05+00:00,2026-01-05T04:01:37+00:00
barcelona,Syra Coffee - Rosselló,https://europeancoffeetrip.com/cafe/syracoffeerosello-barcelona/,"C/ del Rosselló, 144",41.390880500,2.154293000,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/15631/syra-rossello.jpg,https://syra.coffee/,https://www.instagram.com/syracoffee,,2024-07-22T09:25:50+00:00,2026-01-05T03:55:29+00:00
barcelona,Departure Coffee Co.,https://europeancoffeetrip.com/cafe/departurecoffee-barcelona/,"Carrer de la Verge, 1, Ciutat Vella",41.383614500,2.164912500,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/1091/departurecoffee-barcelona-instagram-1.jpg,,https://www.instagram.com/departurecoffeeco/,https://www.facebook.com/departurecoffee/,2018-01-07T19:17:06+00:00,2026-01-05T03:34:25+00:00
barcelona,Ripa Coffee,https://europeancoffeetrip.com/cafe/ripacoffee-barcelona/,Consell de cent 291,41.388414500,2.161840800,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/11966/whatsapp-image-2024-01-03-at-17-42-35.jpeg,,https://www.instagram.com/ripacoffee,,2024-01-05T12:53:13+00:00,2026-01-05T03:53:34+00:00
barcelona,Dalston Coffee,https://europeancoffeetrip.com/cafe/dalstoncoffee-barcelona/,Carrer de les Ramelleres 16,41.384564000,2.168439000,False,False,https://europeancoffeetrip.com/wp-content/uploads/city-guides/cafes/1090/dalstoncoffee-barcelona-2022-owner-1.jpg,https://dalstoncoffee.com/,https://www.instagram.com/dalstoncoffee/,https://facebook.com/dalstoncoffee,2018-01-07T19:13:08+00:00,2026-01-05T03:34:25+00:00
