name,address,lat,lon,rating,reviewCount,website,openingHours,source_id,category,primaryType,fetchedAt,googleMapsUrl
Energy Sport Center,"C. de Oliva de Plasencia, 1, Latina, 28044 Madrid, Spain",40.3789887,-3.7794979,4.4,63,,"Monday: 8:30 AM – 2:30 PM, 4:30 – 10:30 PM; Tuesday: 8:30 AM – 2:30 PM, 4:30 – 10:30 PM; Wednesday: 8:30 AM – 2:30 PM, 4:30 – 10:30 PM; Thursday: 8:30 AM – 2:30 PM, 4:30 – 10:30 PM; Friday: 8:30 AM – 2:30 PM, 4:30 – 10:30 PM; Saturday: 10:00 AM – 2:00 PM; Sunday: Closed",ChIJ7SYSNleIQQ0RVoMhDA-o-FA,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJ7SYSNleIQQ0RVoMhDA-o-FA
Vitality Box,"C. Regordoño, 53, 28936 Móstoles, Madrid, Spain",40.321355499999996,-3.8453166999999997,5,36,https://vitalitybox.es/,Monday: 7:00 AM – 10:00 PM; Tuesday: 7:00 AM – 10:00 PM; Wednesday: 7:00 AM – 10:00 PM; Thursday: 7:00 AM – 10:00 PM; Friday: 7:00 AM – 10:00 PM; Saturday: 10:00 AM – 12:00 PM; Sunday: 10:00 AM – 12:00 PM,ChIJI98L7IiNQQ0R1C8ETco1h-8,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJI98L7IiNQQ0R1C8ETco1h-8
Prime Madriz,"C. Industrias, 2, 28923 Alcorcón, Madrid, Spain",40.3433901,-3.8102298,4.6,55,https://primemadriz.com/,Monday: 7:00 AM – 10:00 PM; Tuesday: 7:00 AM – 10:00 PM; Wednesday: 7:00 AM – 10:00 PM; Thursday: 7:00 AM – 10:00 PM; Friday: 7:00 AM – 10:00 PM; Saturday: 9:00 AM – 2:00 PM; Sunday: 9:00 AM – 2:00 PM,ChIJNzY3i7WJQQ0RMx3oRKr6TNA,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJNzY3i7WJQQ0RMx3oRKr6TNA
Personal Fitness,"C. las Fábricas, 1, Local 1, 28923 Alcorcón, Madrid, Spain",40.3435372,-3.8131420999999994,4.8,20,https://www.personalfitnessalcorcon.com/,"Monday: 8:00 AM – 3:00 PM, 4:30 – 9:30 PM; Tuesday: 8:00 AM – 3:00 PM, 4:30 – 9:30 PM; Wednesday: 8:00 AM – 3:00 PM, 4:30 – 9:30 PM; Thursday: 8:00 AM – 3:00 PM, 4:30 – 9:30 PM; Friday: 8:00 AM – 3:00 PM, 4:30 – 9:30 PM; Saturday: Closed; Sunday: Closed",ChIJ5021YumJQQ0RVVVI1PRNX9E,Gym,fitness_center,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJ5021YumJQQ0RVVVI1PRNX9E
Polideportivo Los Cantos,"C. de los Cantos, 28, 28922 Alcorcón, Madrid, Spain",40.3418428,-3.8253101,4,1244,https://www.ayto-alcorcon.es/es/servicios/deportes,Monday: 8:00 AM – 11:00 PM; Tuesday: 8:00 AM – 11:00 PM; Wednesday: 8:00 AM – 11:00 PM; Thursday: 8:00 AM – 11:00 PM; Friday: 8:00 AM – 11:00 PM; Saturday: 9:00 AM – 9:00 PM; Sunday: 9:00 AM – 9:00 PM,ChIJv3j-TrOOQQ0RiuGfQYlEACY,Gym,fitness_center,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJv3j-TrOOQQ0RiuGfQYlEACY
Inacua Sports Center,"Av. los Castillos, s/n, 28924 Alcorcón, Madrid, Spain",40.3598175,-3.8122398000000004,4,1898,http://www.inacua.com/,Monday: 6:30 AM – 10:30 PM; Tuesday: 6:30 AM – 10:30 PM; Wednesday: 6:30 AM – 10:30 PM; Thursday: 6:30 AM – 10:30 PM; Friday: 6:30 AM – 10:30 PM; Saturday: 9:00 AM – 8:30 PM; Sunday: 9:00 AM – 2:30 PM,ChIJO8iOyz-JQQ0RNBbTfYPr5_A,Gym,sports_complex,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJO8iOyz-JQQ0RNBbTfYPr5_A
Club Social Deportivo Parque Lisboa,"Av. de Lisboa, 15, 28924 Madrid, Spain",40.353057299999996,-3.8214175,4.1,628,http://www.parquelisboa.com/,Monday: 8:00 AM – 11:00 PM; Tuesday: 8:00 AM – 11:00 PM; Wednesday: 8:00 AM – 11:00 PM; Thursday: 8:00 AM – 11:00 PM; Friday: 8:00 AM – 11:00 PM; Saturday: 8:00 AM – 11:00 PM; Sunday: 8:00 AM – 11:00 PM,ChIJqUsxfTSJQQ0Reh2rzv9e8F4,Gym,fitness_center,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJqUsxfTSJQQ0Reh2rzv9e8F4
Gimnasio al aire libre,"C. la Paz, 4, 28924 Alcorcón, Madrid, Spain",40.348171199999996,-3.8163377999999994,4.7,16,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,ChIJW0ERAkKJQQ0R95anvsfPA3w,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJW0ERAkKJQQ0R95anvsfPA3w
Centro Deportivo Amanecer,"Av. Pablo Iglesias, 6, 28922 Alcorcón, Madrid, Spain",40.342799,-3.8389678999999997,4.3,257,http://www.amanecerdeportivo.com/,Monday: 9:00 AM – 11:00 PM; Tuesday: 9:00 AM – 11:00 PM; Wednesday: 9:00 AM – 11:00 PM; Thursday: 9:00 AM – 11:00 PM; Friday: 9:00 AM – 11:00 PM; Saturday: 9:00 AM – 11:00 PM; Sunday: 9:00 AM – 11:00 PM,ChIJ0WqUZbmOQQ0RqinzdC53gUM,Gym,fitness_center,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJ0WqUZbmOQQ0RqinzdC53gUM
Gimnasio Okinawa,"Avenida de Lisboa, 15 (Club Social Parque de, 28924 Lisboa, Madrid, Spain",40.353116,-3.820738,4.7,131,http://www.gimnasiokinawa.es/,"Monday: 9:00 AM – 2:00 PM, 4:00 – 10:00 PM; Tuesday: 9:00 AM – 2:00 PM, 4:00 – 10:00 PM; Wednesday: 9:00 AM – 2:00 PM, 4:00 – 10:00 PM; Thursday: 9:00 AM – 2:00 PM, 4:00 – 10:00 PM; Friday: 9:00 AM – 2:00 PM, 4:00 – 10:00 PM; Saturday: 10:00 AM – 2:00 PM; Sunday: Closed",ChIJiR3T4DmJQQ0R3Q399TbJcN0,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJiR3T4DmJQQ0R3Q399TbJcN0
Curves,"Av. Rey Juan Carlos I, nº40, 28915 Leganés, Madrid, Spain",40.3343458,-3.751575,4.4,34,http://www.curves.eu/es/clubs/curves-leganes2,"Monday: 9:00 AM – 12:00 PM, 2:00 – 9:30 PM; Tuesday: 9:00 AM – 12:00 PM, 2:00 – 9:30 PM; Wednesday: 9:00 AM – 12:00 PM, 2:00 – 9:30 PM; Thursday: 9:00 AM – 12:00 PM, 2:00 – 9:30 PM; Friday: 9:00 AM – 12:00 PM, 2:00 – 8:30 PM; Saturday: Closed; Sunday: Closed",ChIJretVmvmJQQ0RiL7FRVZawqs,Gym,fitness_center,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJretVmvmJQQ0RiL7FRVZawqs
Gimnasio Emperatriz,"Av. de Carabanchel Alto, 16, Carabanchel, 28044 Madrid, Spain",40.3727139,-3.7517631,4.5,86,,Monday: 8:00 AM – 10:30 PM; Tuesday: 8:00 AM – 10:30 PM; Wednesday: 8:00 AM – 10:30 PM; Thursday: 8:00 AM – 10:30 PM; Friday: 8:00 AM – 10:30 PM; Saturday: 10:00 AM – 2:00 PM; Sunday: Closed,ChIJlULyBS2IQQ0R8AIxYcuG518,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJlULyBS2IQQ0R8AIxYcuG518
Parque de Calistenia,"C. Los Robles, 35, 28922 Alcorcón, Madrid, Spain",40.3337351,-3.8413531,4.8,6,,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,ChIJ8SQwe0WPQQ0RJuiBnYIF07k,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJ8SQwe0WPQQ0RJuiBnYIF07k
Natural Life,"Av. de los Derechos Humanos, 2, 28924 Alcorcón, Madrid, Spain",40.351987699999995,-3.8167461999999994,4.3,48,https://naturallife.pw/,Monday: 9:00 AM – 10:30 PM; Tuesday: 9:00 AM – 10:30 PM; Wednesday: 9:00 AM – 10:30 PM; Thursday: 9:00 AM – 10:30 PM; Friday: 9:00 AM – 10:30 PM; Saturday: 11:00 AM – 2:00 PM; Sunday: 11:00 AM – 2:00 PM,ChIJUbrrITeJQQ0RLsxRXFd0Us8,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJUbrrITeJQQ0RLsxRXFd0Us8
Enjoy! Carabanchel,"C. de Reus, 11, Carabanchel, 28044 Madrid, Spain",40.371720499999995,-3.7434354,4,660,https://enjoy.es/centros/enjoy-carabanchel/,Monday: 7:00 AM – 11:00 PM; Tuesday: 7:00 AM – 11:00 PM; Wednesday: 7:00 AM – 11:00 PM; Thursday: 7:00 AM – 11:00 PM; Friday: 7:00 AM – 11:00 PM; Saturday: 9:00 AM – 9:00 PM; Sunday: 9:00 AM – 9:00 PM,ChIJVbcdR4EnQg0RApXNjaDV7NQ,Gym,fitness_center,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJVbcdR4EnQg0RApXNjaDV7NQ
BASIC FITNESS F19 VALLECAS,"Av. de Pablo Neruda, 63, Puente de Vallecas, 28018 Madrid, Spain",40.3819465,-3.6500507999999994,4.3,301,https://xfitness.es/gym/alta-online-xfitness-vallecas/,Monday: 6:00 AM – 12:00 AM; Tuesday: 6:00 AM – 12:00 AM; Wednesday: 6:00 AM – 12:00 AM; Thursday: 6:00 AM – 12:00 AM; Friday: 6:00 AM – 12:00 AM; Saturday: 6:00 AM – 12:00 AM; Sunday: 6:00 AM – 12:00 AM,ChIJVfaUqM8lQg0RlPRO6lpCnRo,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJVfaUqM8lQg0RlPRO6lpCnRo
BASIC FITNESS F19 GETAFE,"C. Hospital de San José, 31, 28901 Getafe, Madrid, Spain",40.3058346,-3.7287128,4.4,128,http://www.xfitness.es/,Monday: 6:00 AM – 12:00 AM; Tuesday: 6:00 AM – 12:00 AM; Wednesday: 6:00 AM – 12:00 AM; Thursday: 6:00 AM – 12:00 AM; Friday: 6:00 AM – 12:00 AM; Saturday: 6:00 AM – 12:00 AM; Sunday: 6:00 AM – 12:00 AM,ChIJ9dJdBpUgQg0RJ94k37Q72NA,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJ9dJdBpUgQg0RJ94k37Q72NA
Imperial Fitness Center,"C. Álvaro de Bazán, 4, 28902 Getafe, Madrid, Spain",40.3097265,-3.7297770000000003,4.5,265,https://www.imperialfitness.es/,Monday: 8:00 AM – 11:00 PM; Tuesday: 8:00 AM – 11:00 PM; Wednesday: 8:00 AM – 11:00 PM; Thursday: 8:00 AM – 11:00 PM; Friday: 8:00 AM – 11:00 PM; Saturday: 10:00 AM – 2:00 PM; Sunday: 10:00 AM – 2:00 PM,ChIJCUqCI5YgQg0RNWgykqmjFh8,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJCUqCI5YgQg0RNWgykqmjFh8
Dreamfit,"Av. de Pablo Neruda, 91, Puente de Vallecas, 28018 Madrid, Spain",40.381053,-3.663226,4.1,855,https://www.dreamfit.es/centros/vallecas,Monday: 6:00 AM – 11:00 PM; Tuesday: 6:00 AM – 11:00 PM; Wednesday: 6:00 AM – 11:00 PM; Thursday: 6:00 AM – 11:00 PM; Friday: 6:00 AM – 11:00 PM; Saturday: 8:00 AM – 9:00 PM; Sunday: 8:00 AM – 3:00 PM,ChIJJaOqaXgmQg0RrOn_bp_HRjw,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJJaOqaXgmQg0RrOn_bp_HRjw
Max Fitness Gimnasio,"C. Escaño, 35, 28901 Getafe, Madrid, Spain",40.3076079,-3.727083,4.3,42,,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 11:00 AM – 2:00 PM; Sunday: Closed,ChIJC6NqNZQgQg0RPGVBiT5uUYg,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJC6NqNZQgQg0RPGVBiT5uUYg
RZ SPORT CLUB,"C. de Francisco Paíno, 9, Carabanchel, 28025 Madrid, Spain",40.382157199999995,-3.7297010000000004,4.7,133,http://xfitness.es/gym/xfitness-abrantes/,Monday: 7:00 AM – 11:00 PM; Tuesday: 7:00 AM – 11:00 PM; Wednesday: 7:00 AM – 11:00 PM; Thursday: 7:00 AM – 11:00 PM; Friday: 7:00 AM – 11:00 PM; Saturday: 7:00 AM – 11:00 PM; Sunday: 7:00 AM – 11:00 PM,ChIJV1Jnl5AnQg0R9sr3UOWmSE0,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJV1Jnl5AnQg0R9sr3UOWmSE0
Gimnasio VivaGym Islazul,"C. de la Calderilla, 1, Islazul, Carabanchel, 28054 Madrid, Spain",40.364661,-3.737553,4.1,476,https://www.vivagym.com/es-es/gimnasios/madrid/capital/islazul/?utm_campaign=250922_es_gmb_conversion_generic_islazul&utm_medium=organic&utm_source=gmb,Monday: 6:00 AM – 11:00 PM; Tuesday: 6:00 AM – 11:00 PM; Wednesday: 6:00 AM – 11:00 PM; Thursday: 6:00 AM – 11:00 PM; Friday: 6:00 AM – 11:00 PM; Saturday: 8:00 AM – 9:00 PM; Sunday: 8:00 AM – 9:00 PM,ChIJVYK7UZ4nQg0RM6bh049KeOA,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJVYK7UZ4nQg0RM6bh049KeOA
Ultra Gym,"C. Vilches, 2, Puente de Vallecas, 28053 Madrid, Spain",40.3761614,-3.6638254999999997,4.9,36,,Monday: 9:00 AM – 10:30 PM; Tuesday: 9:00 AM – 10:30 PM; Wednesday: 9:00 AM – 10:30 PM; Thursday: 9:00 AM – 10:30 PM; Friday: 9:00 AM – 10:30 PM; Saturday: 10:00 AM – 2:00 PM; Sunday: Closed,ChIJBSUsCX8mQg0R8S7f-SlDBeg,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJBSUsCX8mQg0R8S7f-SlDBeg
Gimnasio Imperial,"C. Villaverde, 33, 28902 Getafe, Madrid, Spain",40.3107325,-3.7267848000000003,4.5,160,https://imperialfitness.es/,Monday: 9:00 AM – 11:00 PM; Tuesday: 9:00 AM – 11:00 PM; Wednesday: 9:00 AM – 11:00 PM; Thursday: 9:00 AM – 11:00 PM; Friday: 9:00 AM – 11:00 PM; Saturday: Closed; Sunday: Closed,ChIJu_l7I74gQg0R2jR19OaBa5k,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJu_l7I74gQg0R2jR19OaBa5k
Fly Fitness,"Av. Sancho Panza, 4, 28906 Getafe, Madrid, Spain",40.3167548,-3.7051897,4.8,81,http://flyfitness.es/,"Monday: 9:30 AM – 12:00 PM, 5:30 – 9:30 PM; Tuesday: 9:30 AM – 12:00 PM, 5:30 – 9:30 PM; Wednesday: 9:30 AM – 12:00 PM, 5:30 – 9:30 PM; Thursday: 9:30 AM – 12:00 PM, 5:30 – 9:30 PM; Friday: 5:30 – 8:30 PM; Saturday: Closed; Sunday: Closed",ChIJnw8i2tggQg0Re_Ac0oso70c,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJnw8i2tggQg0Re_Ac0oso70c
Williams cuba,"C. Carmen Bordiú, 20, Villaverde, 28021 Madrid, Spain",40.3424103,-3.7108681000000003,4.9,83,,"Monday: 8:00 AM – 2:00 PM, 5:00 – 11:00 PM; Tuesday: 8:00 AM – 2:00 PM, 5:00 – 11:00 PM; Wednesday: 8:00 AM – 2:00 PM, 5:00 – 11:00 PM; Thursday: 8:00 AM – 2:00 PM, 5:00 – 11:00 PM; Friday: 8:00 AM – 2:00 PM, 5:00 – 11:00 PM; Saturday: 9:00 AM – 2:00 PM; Sunday: Closed",ChIJuZ7zutwnQg0RfctIEuroXMo,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJuZ7zutwnQg0RfctIEuroXMo
GYM Sanfermin,"C. de la Estafeta, 24, Usera, 28041 Madrid, Spain",40.3720462,-3.6924587000000004,4.7,182,,"Monday: 7:00 AM – 2:00 PM, 4:30 – 10:00 PM; Tuesday: 7:00 AM – 2:00 PM, 4:30 – 10:00 PM; Wednesday: 7:00 AM – 2:00 PM, 4:30 – 10:00 PM; Thursday: 7:00 AM – 2:00 PM, 4:30 – 10:00 PM; Friday: 7:00 AM – 2:00 PM, 4:30 – 10:00 PM; Saturday: 8:00 AM – 2:00 PM; Sunday: 8:00 AM – 2:00 PM",ChIJA1mYouonQg0RzFOtEqSuK6U,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJA1mYouonQg0RzFOtEqSuK6U
GYM YERRO FCO OF VILLAVERDE,"MADRID 28021, Villaverde, 28021 AVDA REAL DE PINTO, 74, Madrid, Spain",40.3426873,-3.7073005,4.4,107,,Monday: 8:30 AM – 11:00 PM; Tuesday: 8:30 AM – 11:00 PM; Wednesday: 8:30 AM – 11:00 PM; Thursday: 8:30 AM – 11:00 PM; Friday: 8:30 AM – 11:00 PM; Saturday: 10:00 AM – 2:30 PM; Sunday: Closed,ChIJO2YdEyYnQg0RjQDYgu49DNM,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJO2YdEyYnQg0RjQDYgu49DNM
Centro Comercial Los Ángeles,"Av. de Andalucía, Km. 7, 100, Villaverde, 28041 Madrid, Spain",40.3631606,-3.6921358000000004,4,12243,http://centrocomerciallosangeles.es/,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 10:00 PM; Friday: 9:00 AM – 10:00 PM; Saturday: 9:00 AM – 10:00 PM; Sunday: 9:00 AM – 10:00 PM,ChIJ3VurD_AmQg0RSO_l5KMX80Q,Gym,shopping_mall,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJ3VurD_AmQg0RSO_l5KMX80Q
Gimnasio Oriente,"C. Egido, 3, 28902 Getafe, Madrid, Spain",40.3099001,-3.725861,4.6,86,,Monday: 8:30 AM – 11:00 PM; Tuesday: 8:30 AM – 11:00 PM; Wednesday: 8:30 AM – 11:00 PM; Thursday: 8:30 AM – 11:00 PM; Friday: 8:30 AM – 11:00 PM; Saturday: 9:00 AM – 2:00 PM; Sunday: Closed,ChIJpyEZg5UgQg0RdjWf_uytKu8,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJpyEZg5UgQg0RdjWf_uytKu8
The Black Panther Gym,"Calle del Cidro, 22, Carabanchel, 28044 Madrid, Spain",40.3653179,-3.7472461,4.6,185,https://theblackpanthergym.com/,Monday: 7:30 AM – 10:00 PM; Tuesday: 7:30 AM – 10:00 PM; Wednesday: 7:30 AM – 10:00 PM; Thursday: 7:30 AM – 10:00 PM; Friday: 7:30 AM – 10:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: Closed,ChIJ2wbCf-KJQQ0RbMK-w3QVf34,Gym,sports_coaching,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJ2wbCf-KJQQ0RbMK-w3QVf34
Gimnasio Getafe Wellbeing,"C. Murcia, 13, 28903 Getafe, Madrid, Spain",40.3117218,-3.7164105999999997,4.5,105,https://gymwellbeing.com/,Monday: 7:30 AM – 11:00 PM; Tuesday: 7:30 AM – 11:00 PM; Wednesday: 7:30 AM – 11:00 PM; Thursday: 7:30 AM – 11:00 PM; Friday: 7:30 AM – 11:00 PM; Saturday: 10:00 AM – 8:00 PM; Sunday: 10:00 AM – 3:00 PM,ChIJEWyTaMIgQg0RrV5G3LeXqZA,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJEWyTaMIgQg0RrV5G3LeXqZA
Eurogym,"C. De La Ciudadanía, 10, Villaverde, 28041 Madrid, Spain",40.356365499999995,-3.6916500999999995,4.8,158,https://www.instagram.com/eurogymfitnessclub/,Monday: 7:00 AM – 11:00 PM; Tuesday: 7:00 AM – 11:00 PM; Wednesday: 7:00 AM – 11:00 PM; Thursday: 7:00 AM – 11:00 PM; Friday: 7:00 AM – 11:00 PM; Saturday: 9:00 AM – 3:00 PM; Sunday: 9:00 AM – 3:00 PM,ChIJbbXhuOgmQg0R4ax3CCuOPAY,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJbbXhuOgmQg0R4ax3CCuOPAY
Belife Fit&wellness,"C/ de Eduardo Barreiros, 151, Villaverde, 28041 Madrid, Spain",40.3510286,-3.7041608000000004,5,15,https://www.belifemadrid.com/,"Monday: 7:30 – 10:30 AM, 4:00 – 9:00 PM; Tuesday: 7:30 – 10:30 AM, 4:00 – 9:00 PM; Wednesday: 7:30 – 10:30 AM, 4:00 – 9:00 PM; Thursday: 7:30 – 10:30 AM, 4:00 – 9:00 PM; Friday: 7:30 – 10:30 AM, 4:00 – 9:00 PM; Saturday: Closed; Sunday: Closed",ChIJSeGqzjEnQg0R0vU3_p6Z6cc,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJSeGqzjEnQg0R0vU3_p6Z6cc
Basic-Fit,"C. de Eduardo Torroja, 1, 28914 Leganés, Madrid, Spain",40.3195652,-3.7445891,4.1,821,https://www.basic-fit.com/es-es/clubs/basic-fit-legan%C3%A9s-eduardo-torroja-2ea283f6a9fc4eb7a2749742847ded04.html?utm_medium=yext&utm_source=gmb,Monday: 6:00 AM – 12:00 AM; Tuesday: 6:00 AM – 12:00 AM; Wednesday: 6:00 AM – 12:00 AM; Thursday: 6:00 AM – 12:00 AM; Friday: 6:00 AM – 12:00 AM; Saturday: 8:00 AM – 9:00 PM; Sunday: 8:00 AM – 9:00 PM,ChIJZ6Fcc3qLQQ0RbtxvueSuSb8,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJZ6Fcc3qLQQ0RbtxvueSuSb8
Cross Inside,"C. Muguet, 10, Carabanchel, 28044 Madrid, Spain",40.3696091,-3.7478850999999995,4.6,142,http://www.crossinside.com/,"Monday: 9:00 AM – 1:00 PM, 2:30 – 9:30 PM; Tuesday: 8:00 AM – 1:00 PM, 2:30 – 9:30 PM; Wednesday: 9:00 AM – 1:00 PM, 2:30 – 9:30 PM; Thursday: 8:00 AM – 1:00 PM, 2:30 – 9:30 PM; Friday: 9:00 AM – 9:30 PM; Saturday: 10:00 AM – 2:00 PM; Sunday: Closed",ChIJWYLkd7yJQQ0R2n6NbdflUlw,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJWYLkd7yJQQ0R2n6NbdflUlw
Getafe Fight Club,"C. Morse, 53, 28906 Getafe, Madrid, Spain",40.301494999999996,-3.6941005999999996,4.9,136,https://thefightclub.es/,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: Closed; Sunday: Closed,ChIJk_oeK4UhQg0RH4tCQeD3kJg,Gym,fitness_center,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJk_oeK4UhQg0RH4tCQeD3kJg
MANUEL JIMÉNEZ Gym,"Av. de los Ángeles, 18, 28903 Getafe, Madrid, Spain",40.3094213,-3.7214234000000004,4.3,31,http://gimnasiomanueljimenez.com/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,ChIJE3YukuogQg0Rv1FGStvjAk4,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJE3YukuogQg0Rv1FGStvjAk4
Vallekas Gym,"C. Vilches, 2, Puente de Vallecas, 28053 Madrid, Spain",40.37645,-3.66417,4.8,24,http://www.vallekasgym.com/,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 10:00 PM; Friday: 9:00 AM – 10:00 PM; Saturday: 10:00 AM – 2:00 PM; Sunday: Closed,ChIJT7EB9g0nQg0RE6Hf5jbXRIM,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJT7EB9g0nQg0RE6Hf5jbXRIM
Boxeo El Rayo - Carabanchel Ⅱ,"P.º Castellanos, 5, Carabanchel, 28025 Madrid, Spain",40.377213399999995,-3.7483303,5,181,https://boxeoelrayo.com/localizaciones/boxeo-carabanchel/,"Monday: 9:00 AM – 2:00 PM, 5:00 – 10:00 PM; Tuesday: 9:00 AM – 2:00 PM, 5:00 – 10:00 PM; Wednesday: 9:00 AM – 2:00 PM, 5:00 – 10:00 PM; Thursday: 9:00 AM – 2:00 PM, 5:00 – 10:00 PM; Friday: 10:00 AM – 1:00 PM, 5:00 – 10:00 PM; Saturday: Closed; Sunday: Closed",ChIJPx7ycqKJQQ0RNC1_Qw6Pf8w,Gym,sports_coaching,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJPx7ycqKJQQ0RNC1_Qw6Pf8w
